booking_id,date_key,hotel_key,market_segment_key,channel_key,customer_type_key,deposit_type_key,is_canceled,reservation_status,lead_time,lead_time_bucket,total_nights,total_guests,adults,children,babies,adr,est_revenue,is_comp_rate,is_adr_outlier,is_zero_night,is_zero_adult,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,total_of_special_requests,days_in_waiting_list,required_car_parking_spaces,reserved_room_type,assigned_room_type,meal,agent,country
32680,20240224,10,2,2,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,35.0,35.0,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,0,PRT
32681,20240915,13,2,2,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,35.0,35.0,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,0,PRT
32682,20241114,8,1,2,1,1,1,Canceled,0,0-7 days,1,1,1,0,0,35.0,35.0,0,0,0,0,1,0,1,0,0,0,0,A,D,BB,0,PRT
32683,20240525,3,2,2,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,35.0,35.0,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,0,PRT
32684,20240203,7,1,2,1,1,1,Canceled,0,0-7 days,1,1,1,0,0,35.0,35.0,0,0,0,0,1,0,1,0,0,0,0,A,D,BB,0,PRT
32685,20240426,12,2,2,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,35.0,35.0,0,0,0,0,1,1,1,0,0,0,1,A,A,BB,0,PRT
32686,20241028,1,4,3,1,1,0,Check-Out,4,0-7 days,4,3,2,1,0,68.0,272.0,0,0,0,0,0,0,0,0,0,0,0,D,D,HB,171,POL
32687,20240130,14,1,1,1,1,0,Check-Out,0,0-7 days,1,2,2,0,0,48.0,48.0,0,0,0,0,0,0,0,0,1,0,0,A,D,BB,0,PRT
32688,20240415,12,1,1,3,1,0,Check-Out,1,0-7 days,1,1,1,0,0,35.0,35.0,0,0,0,0,0,0,0,1,0,0,0,A,D,BB,0,PRT
32689,20240517,7,2,1,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,75.0,75.0,0,0,0,0,1,0,1,0,0,0,0,A,D,BB,0,PRT
32690,20240212,3,1,1,3,1,0,Check-Out,1,0-7 days,1,1,1,0,0,35.0,35.0,0,0,0,0,0,0,0,1,0,0,0,A,D,BB,0,PRT
32691,20241203,13,2,1,1,1,0,Check-Out,1,0-7 days,1,1,1,0,0,75.0,75.0,0,0,0,0,1,0,1,0,0,0,0,A,A,BB,0,PRT
32692,20240330,10,1,1,3,1,0,Check-Out,1,0-7 days,1,1,1,0,0,35.0,35.0,0,0,0,0,0,0,0,1,0,0,0,A,D,BB,0,PRT
32693,20240330,7,3,3,1,1,0,Check-Out,7,0-7 days,2,1,1,0,0,40.11,80.22,0,0,0,0,0,0,0,0,1,0,1,A,A,BB,241,DEU
32694,20240623,1,1,1,1,1,0,Check-Out,1,0-7 days,2,1,1,0,0,72.0,144.0,0,0,0,0,0,0,0,0,1,0,1,E,E,BB,0,DEU
32695,20240319,6,1,1,1,1,0,Check-Out,1,0-7 days,1,2,2,0,0,72.0,72.0,0,0,0,0,0,0,0,2,0,0,1,E,E,BB,0,PRT
32696,20241208,1,1,1,1,1,0,Check-Out,5,0-7 days,3,4,2,2,0,92.0,276.0,0,0,0,0,0,0,0,0,0,0,1,G,G,BB,250,MAR
32697,20240131,10,4,3,1,1,0,Check-Out,0,0-7 days,10,2,2,0,0,52.0,520.0,0,0,0,0,0,0,0,0,0,0,0,E,E,BB,177,GBR
32698,20240114,13,1,1,3,1,0,Check-Out,1,0-7 days,1,1,1,0,0,35.0,35.0,0,0,0,0,0,0,0,1,0,0,0,A,D,BB,0,PRT
32699,20240805,15,3,3,1,1,0,Check-Out,1,0-7 days,2,2,2,0,0,48.0,96.0,0,0,0,0,0,0,0,0,1,0,0,A,D,BB,240,PRT
32700,20240102,15,3,3,1,1,0,Check-Out,11,8-30 days,3,1,1,0,0,50.0,150.0,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,240,AUT
32701,20241026,9,3,3,3,1,0,Check-Out,8,8-30 days,1,2,2,0,0,48.0,48.0,0,0,0,0,0,0,0,0,1,0,1,A,D,BB,240,ESP
32702,20240813,7,3,3,3,1,0,Check-Out,8,8-30 days,1,2,2,0,0,48.0,48.0,0,0,0,0,0,0,0,0,1,0,0,A,D,BB,240,ESP
32703,20240101,3,3,3,1,1,0,Check-Out,1,0-7 days,9,1,1,0,0,50.0,450.0,0,0,0,0,0,0,0,0,1,0,1,A,A,BB,240,ESP
32704,20240507,7,1,1,3,1,0,Check-Out,1,0-7 days,1,1,1,0,0,35.0,35.0,0,0,0,0,0,0,0,3,0,0,0,A,D,BB,0,PRT
32705,20240112,13,2,1,1,1,0,Check-Out,1,0-7 days,2,1,1,0,0,75.0,150.0,0,0,0,0,1,0,1,0,1,0,1,A,D,BB,0,PRT
32706,20240325,4,2,1,1,1,0,Check-Out,49,31-90 days,3,1,1,0,0,147.33,441.99,0,0,0,0,1,0,2,0,1,0,1,A,E,BB,0,PRT
32707,20241015,3,2,2,1,1,0,Check-Out,0,0-7 days,2,1,1,0,0,35.0,70.0,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,0,PRT
32708,20240118,14,3,3,1,1,0,Check-Out,3,0-7 days,1,2,2,0,0,56.0,56.0,0,0,0,0,0,0,0,1,2,0,0,D,D,BB,240,GBR
32709,20240126,6,1,1,1,1,0,Check-Out,5,0-7 days,2,1,1,0,0,36.0,72.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,0,PRT
32710,20241114,8,1,1,1,1,0,Check-Out,0,0-7 days,1,2,2,0,0,48.0,48.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,250,PRT
32711,20240428,3,1,1,1,1,0,Check-Out,0,0-7 days,1,2,2,0,0,54.0,54.0,0,0,0,0,1,0,0,0,1,0,0,A,D,BB,250,PRT
32712,20240621,6,1,1,4,1,0,Check-Out,1,0-7 days,2,2,2,0,0,45.5,91.0,0,0,0,0,1,0,1,0,1,0,0,A,A,BB,250,PRT
32713,20240814,13,1,1,1,1,0,Check-Out,0,0-7 days,1,2,2,0,0,48.0,48.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,0,PRT
32714,20241130,7,3,3,1,1,0,Check-Out,0,0-7 days,2,2,2,0,0,48.0,96.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,242,PRT
32715,20240802,4,3,3,4,1,0,Check-Out,0,0-7 days,1,2,2,0,0,36.96,36.96,0,0,0,0,1,0,1,0,1,0,0,A,A,BB,241,PRT
32716,20240826,8,3,3,1,1,0,Check-Out,3,0-7 days,1,1,1,0,0,43.0,43.0,0,0,0,0,0,0,0,0,1,0,0,A,D,BB,240,PRT
32717,20240428,1,2,2,1,1,0,Check-Out,0,0-7 days,1,2,2,0,0,40.0,40.0,0,0,0,0,0,0,0,1,1,0,0,A,A,BB,0,PRT
32718,20241104,13,3,3,1,1,0,Check-Out,11,8-30 days,4,2,2,0,0,35.11,140.44,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,241,IRL
32719,20241214,13,3,3,1,1,0,Check-Out,157,90+ days,8,2,2,0,0,55.8,446.4,0,0,0,0,0,0,0,0,1,0,0,E,E,BB,240,GBR
32720,20240612,14,1,1,1,1,0,Check-Out,0,0-7 days,3,1,1,0,0,40.0,120.0,0,0,0,0,0,0,0,2,0,0,0,D,D,BB,0,PRT
32721,20240627,8,2,2,1,1,0,Check-Out,2,0-7 days,2,2,2,0,0,40.0,80.0,0,0,0,0,0,0,0,1,1,0,0,A,A,BB,0,PRT
32722,20240217,6,2,2,1,1,0,Check-Out,10,8-30 days,2,1,1,0,0,35.0,70.0,0,0,0,0,1,0,1,0,1,0,0,A,A,BB,0,PRT
32723,20241024,3,2,2,1,1,0,Check-Out,2,0-7 days,1,1,1,0,0,45.0,45.0,0,0,0,0,1,0,2,0,1,0,0,A,D,BB,0,PRT
32724,20240912,3,4,3,1,1,0,Check-Out,11,8-30 days,2,2,2,0,0,34.0,68.0,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,6,ESP
32725,20240610,8,3,3,1,1,0,Check-Out,41,31-90 days,11,1,1,0,0,43.0,473.0,0,0,0,0,0,0,0,0,2,0,0,A,A,BB,240,GBR
32726,20240619,9,3,3,1,1,0,Check-Out,177,90+ days,4,2,2,0,0,55.8,223.2,0,0,0,0,0,0,0,0,1,0,0,E,E,BB,240,BEL
32727,20241221,8,4,3,1,1,0,Check-Out,39,31-90 days,4,2,2,0,0,34.0,136.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,177,IRL
32728,20240924,14,3,3,1,1,0,Check-Out,4,0-7 days,3,2,2,0,0,55.0,165.0,0,0,0,0,0,0,0,0,1,0,1,A,D,BB,240,FRA
32729,20240120,13,3,3,1,1,0,Check-Out,177,90+ days,4,2,2,0,0,55.8,223.2,0,0,0,0,0,0,0,0,1,0,0,E,E,BB,240,BEL
32730,20241123,4,3,3,1,1,0,Check-Out,4,0-7 days,7,2,2,0,0,87.0,609.0,0,0,0,0,0,0,0,1,1,0,1,A,A,HB,240,FRA
32731,20240125,14,1,1,1,1,0,Check-Out,10,8-30 days,1,2,2,0,0,40.5,40.5,0,0,0,0,0,0,0,0,1,0,0,A,D,BB,0,DEU
32732,20240217,15,1,1,1,1,0,Check-Out,20,8-30 days,6,3,2,1,0,59.0,354.0,0,0,0,0,0,0,0,0,0,0,0,C,C,BB,250,PRT
32733,20241218,12,1,1,1,1,0,Check-Out,1,0-7 days,1,1,1,0,0,43.0,43.0,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,250,PRT
32734,20241119,10,3,3,3,1,0,Check-Out,31,31-90 days,1,2,2,0,0,55.0,55.0,0,0,0,0,0,0,0,0,1,0,1,A,D,BB,240,CHN
32735,20241215,13,3,3,3,1,0,Check-Out,31,31-90 days,1,1,1,0,0,43.0,43.0,0,0,0,0,0,0,0,0,1,0,0,A,D,BB,240,CHN
32736,20241107,2,4,3,3,1,0,Check-Out,1,0-7 days,1,2,2,0,0,34.0,34.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,330,PRT
32737,20240814,4,1,1,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,43.0,43.0,0,0,0,0,0,0,0,1,0,0,0,A,A,BB,0,FIN
32738,20241016,6,1,1,1,1,0,Check-Out,1,0-7 days,1,2,2,0,0,43.2,43.2,0,0,0,0,0,0,0,0,1,0,0,A,D,BB,250,PRT
32739,20241014,10,1,1,1,1,0,Check-Out,2,0-7 days,14,2,2,0,0,0.0,0.0,1,0,0,0,1,0,1,6,1,0,0,A,I,SC,0,PRT
32740,20240226,3,1,1,1,1,0,Check-Out,15,8-30 days,1,2,2,0,0,70.0,70.0,0,0,0,0,0,0,0,0,2,0,0,F,G,BB,0,PRT
32741,20240813,6,2,2,1,1,0,Check-Out,3,0-7 days,2,1,1,0,0,35.0,70.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,0,PRT
32742,20240206,13,2,2,1,1,0,Check-Out,1,0-7 days,3,2,2,0,0,45.0,135.0,0,0,0,0,1,0,1,3,1,0,0,A,D,BB,0,PRT
32743,20241107,11,2,2,1,1,0,Check-Out,10,8-30 days,4,1,1,0,0,145.0,580.0,0,0,0,0,1,0,2,3,1,0,0,A,A,BB,0,PRT
32744,20240620,10,2,2,1,1,0,Check-Out,3,0-7 days,2,1,1,0,0,35.0,70.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,0,PRT
32745,20240306,4,1,1,1,1,0,Check-Out,0,0-7 days,4,2,2,0,0,45.0,180.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,0,NLD
32746,20240216,8,3,3,3,1,0,Check-Out,67,31-90 days,1,2,2,0,0,52.0,52.0,0,0,0,0,0,0,0,0,3,0,0,D,D,BB,240,CHN
32747,20241028,8,3,3,3,1,0,Check-Out,67,31-90 days,1,2,2,0,0,52.0,52.0,0,0,0,0,0,0,0,0,3,0,0,D,D,BB,240,CHN
32748,20241229,12,3,3,1,1,0,Check-Out,1,0-7 days,3,1,1,0,0,31.21,93.63,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,241,BEL
32749,20240603,12,3,3,1,1,0,Check-Out,1,0-7 days,1,2,2,0,0,56.21,56.21,0,0,0,0,0,0,0,0,1,0,0,F,F,BB,241,USA
32750,20240319,10,3,3,1,1,0,Check-Out,56,31-90 days,4,1,1,0,0,29.6,118.4,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,314,USA
32751,20240802,11,2,2,1,1,0,Check-Out,3,0-7 days,2,1,1,0,0,35.0,70.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,0,PRT
32752,20240402,1,1,1,1,1,0,Check-Out,0,0-7 days,1,2,2,0,0,48.0,48.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,0,PRT
32753,20240408,3,3,3,1,1,0,Check-Out,131,90+ days,28,2,2,0,0,54.35,1521.8,0,0,0,0,0,0,0,0,0,0,0,A,G,BB,314,GBR
32754,20240730,8,3,3,3,1,0,Check-Out,81,31-90 days,3,2,2,0,0,42.0,126.0,0,0,0,0,0,0,0,4,1,0,0,A,D,BB,240,GBR
32755,20240203,9,3,3,3,1,0,Check-Out,81,31-90 days,3,2,2,0,0,42.0,126.0,0,0,0,0,0,0,0,0,1,0,0,A,D,BB,240,GBR
32756,20241013,4,3,3,3,1,0,Check-Out,81,31-90 days,3,1,1,0,0,37.0,111.0,0,0,0,0,0,0,0,1,1,0,0,A,D,BB,240,GBR
32757,20240107,8,3,3,1,1,0,Check-Out,13,8-30 days,3,2,2,0,0,48.0,144.0,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,240,GBR
32758,20240617,12,3,3,1,1,0,Check-Out,3,0-7 days,3,2,2,0,0,56.0,168.0,0,0,0,0,0,0,0,0,0,0,0,D,D,BB,240,SVN
32759,20240408,13,3,3,1,1,0,Check-Out,3,0-7 days,1,2,2,0,0,48.0,48.0,0,0,0,0,0,0,0,0,2,0,0,A,D,BB,240,PRT
32760,20240310,9,4,3,1,1,0,Check-Out,132,90+ days,3,2,2,0,0,29.0,87.0,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,6,FRA
32761,20240727,13,3,3,1,1,0,Check-Out,71,31-90 days,7,2,2,0,0,47.72,334.04,0,0,0,0,0,0,0,0,1,0,1,A,D,BB,241,PRT
32762,20240601,11,1,1,1,1,0,Check-Out,12,8-30 days,1,2,2,0,0,45.0,45.0,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,250,PRT
32763,20241213,5,3,3,3,1,0,Check-Out,2,0-7 days,2,2,2,0,0,87.0,174.0,0,0,0,0,0,0,0,0,1,0,1,A,D,HB,240,ESP
32764,20240906,13,3,3,3,1,0,Check-Out,2,0-7 days,2,2,2,0,0,80.0,160.0,0,0,0,0,0,0,0,0,1,0,0,A,D,HB,240,ESP
32765,20240507,2,1,1,1,1,0,Check-Out,1,0-7 days,1,3,2,0,1,55.0,55.0,0,0,0,0,0,0,0,1,0,0,1,A,A,BB,250,PRT
32766,20241101,10,3,3,3,1,0,Check-Out,27,8-30 days,1,2,2,0,0,48.0,48.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,240,ESP
32767,20241220,15,3,3,3,1,0,Check-Out,27,8-30 days,1,2,2,0,0,48.0,48.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,240,ESP
32768,20240515,3,3,3,1,1,0,Check-Out,3,0-7 days,1,2,2,0,0,48.0,48.0,0,0,0,0,0,0,0,0,1,0,0,A,D,BB,240,PRT
32769,20240530,4,4,3,1,1,0,Check-Out,8,8-30 days,1,3,2,1,0,40.5,40.5,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,177,PRT
32770,20240316,1,1,1,3,1,0,Check-Out,0,0-7 days,1,1,1,0,0,43.0,43.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,0,PRT
32771,20240804,15,1,1,3,1,0,Check-Out,0,0-7 days,1,1,1,0,0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,0,PRT
32772,20241115,14,3,3,1,1,0,Check-Out,2,0-7 days,2,3,2,1,0,128.74,257.48,0,0,0,0,0,0,0,1,0,0,0,A,E,Undefined,314,ESP
32773,20241223,2,3,3,1,1,0,Check-Out,4,0-7 days,1,2,2,0,0,48.0,48.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,240,PRT
32774,20241226,6,3,3,1,1,0,Check-Out,2,0-7 days,1,2,2,0,0,55.0,55.0,0,0,0,0,0,0,0,0,1,0,1,A,D,BB,240,FIN
32775,20241206,10,1,1,1,1,0,Check-Out,4,0-7 days,1,2,2,0,0,58.5,58.5,0,0,0,0,0,0,0,0,0,0,0,E,E,BB,250,PRT
32776,20240430,11,1,1,3,1,0,Check-Out,0,0-7 days,1,1,1,0,0,43.0,43.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,0,PRT
32777,20240719,10,1,1,3,1,0,Check-Out,0,0-7 days,1,1,1,0,0,43.0,43.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,0,PRT
32778,20240801,8,1,1,3,1,0,Check-Out,0,0-7 days,1,1,1,0,0,43.0,43.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,0,PRT
32779,20241019,4,3,3,1,1,0,Check-Out,1,0-7 days,3,2,2,0,0,43.12,129.36,0,0,0,0,0,0,0,0,1,0,0,D,D,BB,241,KOR
32780,20240625,9,1,1,1,1,0,Check-Out,1,0-7 days,1,2,2,0,0,48.0,48.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,0,PRT
32781,20240806,3,1,3,1,1,0,Check-Out,1,0-7 days,1,3,2,1,0,63.0,63.0,0,0,0,0,0,0,0,0,3,0,0,C,C,BB,0,PRT
32782,20240325,13,3,3,1,1,0,Check-Out,10,8-30 days,2,2,2,0,0,93.0,186.0,0,0,0,0,0,0,0,1,0,0,0,H,H,BB,240,KOR
32783,20240320,7,3,3,1,1,0,Check-Out,54,31-90 days,2,2,2,0,0,65.0,130.0,0,0,0,0,0,0,0,2,1,0,0,E,E,BB,240,DEU
32784,20241027,4,3,3,1,1,0,Check-Out,0,0-7 days,1,2,2,0,0,48.0,48.0,0,0,0,0,0,0,0,0,1,0,0,A,D,BB,240,PRT
32785,20241028,8,3,3,1,1,0,Check-Out,1,0-7 days,2,4,2,2,0,88.0,176.0,0,0,0,0,0,0,0,0,0,0,0,G,G,BB,240,PRT
32786,20241210,10,3,3,1,1,0,Check-Out,10,8-30 days,2,2,2,0,0,78.0,156.0,0,0,0,0,0,0,0,0,1,0,0,D,D,BB,240,ESP
32787,20241006,15,1,1,1,1,0,Check-Out,10,8-30 days,2,2,2,0,0,47.5,95.0,0,0,0,0,0,0,0,0,1,0,1,A,D,BB,0,PRT
32788,20240306,5,3,3,1,1,0,Check-Out,15,8-30 days,2,4,2,2,0,88.0,176.0,0,0,0,0,0,0,0,0,1,0,0,G,G,BB,240,PRT
32789,20240923,11,3,3,1,1,0,Check-Out,158,90+ days,7,2,2,0,0,44.64,312.48,0,0,0,0,0,0,0,0,0,0,0,E,E,BB,314,GBR
32790,20241215,3,3,3,1,1,0,Check-Out,10,8-30 days,1,2,2,0,0,48.0,48.0,0,0,0,0,0,0,0,0,2,0,0,A,D,BB,240,PRT
32791,20240210,13,3,3,1,1,0,Check-Out,17,8-30 days,1,2,2,0,0,88.0,88.0,0,0,0,0,0,0,0,0,1,0,0,E,G,BB,240,SVK
32792,20240313,6,3,3,1,1,0,Check-Out,0,0-7 days,1,2,2,0,0,56.0,56.0,0,0,0,0,0,0,0,0,0,0,0,D,D,BB,240,PRT
32793,20241023,10,3,3,1,1,0,Check-Out,11,8-30 days,1,2,2,0,0,75.6,75.6,0,0,0,0,0,0,0,1,0,0,0,F,F,HB,467,GBR
32794,20241018,15,1,1,1,1,0,Check-Out,4,0-7 days,1,2,2,0,0,40.5,40.5,0,0,0,0,0,0,0,0,1,0,0,A,D,BB,250,PRT
32795,20240613,8,1,1,1,1,0,Check-Out,1,0-7 days,2,4,2,1,1,103.0,206.0,0,0,0,0,0,0,0,0,0,0,0,C,C,HB,0,ESP
32796,20240515,6,3,3,1,1,0,Check-Out,0,0-7 days,1,3,2,0,1,80.0,80.0,0,0,0,0,0,0,0,1,1,0,0,A,D,HB,240,ESP
32797,20241031,9,3,3,1,1,0,Check-Out,18,8-30 days,7,1,1,0,0,44.71,312.97,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,240,IRL
32798,20240116,6,4,3,1,1,0,Check-Out,23,8-30 days,3,2,2,0,0,42.0,126.0,0,0,0,0,0,0,0,0,0,0,0,D,D,BB,95,GBR
32799,20240602,14,4,3,1,1,0,Check-Out,8,8-30 days,2,2,2,0,0,57.0,114.0,0,0,0,0,0,0,0,0,1,0,1,E,E,BB,177,GBR
32800,20240309,14,4,3,1,1,0,Check-Out,70,31-90 days,7,2,2,0,0,83.76,586.32,0,0,0,0,0,0,0,0,1,0,0,E,E,HB,40,GBR
32801,20240322,6,1,1,1,1,0,Check-Out,0,0-7 days,1,2,2,0,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1,H,G,BB,250,NLD
32802,20240920,13,3,3,1,1,0,Check-Out,3,0-7 days,1,2,2,0,0,48.0,48.0,0,0,0,0,0,0,0,0,1,0,0,A,D,BB,240,PRT
32803,20240509,3,3,3,3,1,0,Check-Out,36,31-90 days,2,1,1,0,0,40.85,81.7,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,242,PRT
32804,20240428,8,3,3,3,1,0,Check-Out,80,31-90 days,2,2,2,0,0,63.65,127.3,0,0,0,0,0,0,0,0,1,0,0,F,F,BB,242,CHN
32805,20241205,10,3,3,3,1,0,Check-Out,80,31-90 days,2,2,2,0,0,63.65,127.3,0,0,0,0,0,0,0,0,1,0,0,F,F,BB,242,CHN
32806,20240909,8,1,1,3,1,0,Check-Out,0,0-7 days,2,1,1,0,0,43.0,86.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,0,CHN
32807,20240817,5,3,3,3,1,0,Check-Out,36,31-90 days,2,1,1,0,0,40.85,81.7,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,242,CHN
32808,20240727,1,3,3,3,1,0,Check-Out,80,31-90 days,2,2,2,0,0,63.65,127.3,0,0,0,0,0,0,0,0,1,0,0,F,F,BB,242,CHN
32809,20241101,11,3,3,3,1,0,Check-Out,80,31-90 days,2,2,2,0,0,63.65,127.3,0,0,0,0,0,0,0,0,1,0,0,F,F,BB,242,CHN
32810,20240723,11,3,3,3,1,0,Check-Out,80,31-90 days,2,2,2,0,0,63.65,127.3,0,0,0,0,0,0,0,0,1,0,0,F,F,BB,242,CHN
32811,20240629,3,3,3,3,1,0,Check-Out,36,31-90 days,2,1,1,0,0,40.85,81.7,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,242,CHN
32812,20240523,14,3,3,3,1,0,Check-Out,29,8-30 days,2,2,2,0,0,74.1,148.2,0,0,0,0,0,0,0,0,2,0,0,A,A,HB,242,CHN
32813,20241102,12,3,3,3,1,0,Check-Out,80,31-90 days,2,2,2,0,0,63.65,127.3,0,0,0,0,0,0,0,0,1,0,0,F,F,BB,242,CHN
32814,20240516,9,3,3,3,1,0,Check-Out,80,31-90 days,2,2,2,0,0,63.65,127.3,0,0,0,0,0,0,0,0,1,0,0,F,F,BB,242,CHN
32815,20240202,9,3,3,3,1,0,Check-Out,80,31-90 days,2,2,2,0,0,63.65,127.3,0,0,0,0,0,0,0,0,1,0,0,F,F,BB,242,CHN
32816,20240530,4,3,3,1,1,0,Check-Out,54,31-90 days,7,2,2,0,0,57.6,403.2,0,0,0,0,0,0,0,0,0,0,0,A,A,HB,175,GBR
32817,20241030,4,1,1,1,1,0,Check-Out,0,0-7 days,1,1,1,0,0,43.0,43.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,0,IRL
32818,20240512,3,1,1,1,1,0,Check-Out,0,0-7 days,4,2,2,0,0,44.95,179.8,0,0,0,0,0,0,0,1,0,0,1,A,A,BB,0,AGO
32819,20240920,7,3,3,1,1,0,Check-Out,36,31-90 days,3,2,2,0,0,48.0,144.0,0,0,0,0,0,0,0,1,1,0,0,A,D,BB,240,POL
32820,20240301,3,4,3,1,1,0,Check-Out,20,8-30 days,7,2,2,0,0,34.0,238.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,171,GBR
32821,20241107,6,4,3,1,1,0,Check-Out,6,0-7 days,5,2,2,0,0,68.0,340.0,0,0,0,0,0,0,0,0,0,0,0,D,D,HB,6,FRA
32822,20240603,2,1,1,1,1,0,Check-Out,67,31-90 days,3,2,2,0,0,33.26,99.78,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,250,CN
32823,20240121,9,3,3,1,1,0,Check-Out,9,8-30 days,4,2,2,0,0,34.56,138.24,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,467,GBR
32824,20241210,4,3,3,1,1,0,Check-Out,3,0-7 days,2,2,2,0,0,75.0,150.0,0,0,0,0,0,0,0,0,1,0,1,E,E,BB,240,PRT
32825,20241207,7,3,3,1,1,0,Check-Out,4,0-7 days,8,2,2,0,0,78.0,624.0,0,0,0,0,0,0,0,0,2,0,0,D,D,BB,240,PRT
32826,20241029,4,3,3,1,1,0,Check-Out,17,8-30 days,7,1,1,0,0,58.0,406.0,0,0,0,0,0,0,0,1,2,0,1,D,D,BB,240,ITA
32827,20240702,13,1,1,1,1,0,Check-Out,46,31-90 days,12,0,0,0,0,0.0,0.0,1,0,0,1,0,0,0,8,0,0,0,A,I,SC,0,FRA
32828,20240114,7,3,3,1,1,0,Check-Out,145,90+ days,3,2,2,0,0,46.8,140.39999999999998,0,0,0,0,0,0,0,0,2,0,0,D,D,BB,242,IRL
32829,20240323,14,1,1,1,1,0,Check-Out,0,0-7 days,1,2,2,0,0,67.0,67.0,0,0,0,0,0,0,0,0,0,0,1,A,A,BB,0,CHE
32830,20240213,10,3,3,1,1,0,Check-Out,159,90+ days,3,2,2,0,0,39.13,117.39,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,240,GBR
32831,20240408,9,3,3,1,1,0,Check-Out,159,90+ days,3,2,2,0,0,37.8,113.4,0,0,0,0,0,0,0,0,3,0,0,A,A,BB,240,IRL
32832,20240906,13,3,3,1,1,0,Check-Out,159,90+ days,3,2,2,0,0,46.8,140.39999999999998,0,0,0,0,0,0,0,0,0,0,0,D,D,BB,240,GBR
32833,20241026,4,3,3,1,1,0,Check-Out,0,0-7 days,1,2,2,0,0,68.0,68.0,0,0,0,0,0,0,0,0,1,0,0,D,D,BB,240,PRT
32834,20240127,15,4,3,1,1,0,Check-Out,3,0-7 days,2,2,2,0,0,34.0,68.0,0,0,0,0,0,0,0,0,0,0,0,A,A,BB,171,DEU
32835,20240614,15,1,1,1,1,1,Canceled,20,8-30 days,1,2,2,0,0,45.0,45.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,250,PRT
32836,20240621,13,2,2,1,1,0,Check-Out,17,8-30 days,1,1,1,0,0,36.0,36.0,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,0,BRA
32837,20240826,14,2,2,1,1,0,Check-Out,17,8-30 days,1,1,1,0,0,36.0,36.0,0,0,0,0,0,0,0,0,0,0,0,A,D,BB,0,PRT
32838,20240605,4,3,3,1,1,0,Check-Out,52,31-90 days,3,2,2,0,0,48.0,144.0,0,0,0,0,0,0,0,0,1,0,0,A,D,BB,240,FRA
32839,20240530,15,3,3,1,1,0,Check-Out,0,0-7 days,2,2,2,0,0,54.0,108.0,0,0,0,0,0,0,0,0,1,0,0,A,A,BB,240,PRT
